distancia	batimetria	borde	dem	topo_base
1211.00	2926.371			
1212.00	2926.379			
1213.00	2926.386			
1214.00	2926.393			
1215.00	2926.400			
1216.00	2926.408			
1217.00	2926.415			
1218.00	2926.426			
1219.00	2926.439			
1220.00	2926.446			
1221.00	2926.453			
1222.00	2926.460			
1223.00	2926.466			
1224.00	2926.470			
1225.00	2926.474			
1226.00	2926.477			
1227.00	2926.481			
1228.00	2926.484			
1229.00	2926.487			
1230.00	2926.490			
1231.00	2926.493			
1232.00	2926.497			
1233.00	2926.501			
1234.00	2926.505			
1235.00	2926.508			
1236.00	2926.512			
1237.00	2926.516			
1238.00	2926.520			
1239.00	2926.524			
1240.00	2926.528			
1241.00	2926.532			
1242.00	2926.537			
1243.00	2926.541			
1244.00	2926.546			
1245.00	2926.550			
1246.00	2926.555			
1247.00	2926.559			
1248.00	2926.564			
1249.00	2926.568			
1250.00	2926.573			
1251.00	2926.577			
1252.00	2926.582			
1253.00	2926.587			
1254.00	2926.592			
1255.00	2926.596			
1256.00	2926.601			
1257.00	2926.606			
1258.00	2926.611			
